,x,y,SYMBOL,Color
21069,3326.320801,-15577.76562,19271,265005
21070,1278.794312,-9365.555664,41944,265000
21071,-2061.245361,-10087.6748,14983,265000
21072,-1241.95813,-9426.666016,21573,265000
21073,-1270.321533,-8870.987305,21574,265000
21074,-1694.716919,-11547.94531,24830,265000
21075,-94.89420319,-12015.78125,14098,265000
21076,-2192.365967,-12173.86816,14099,265000
21077,-1159.212646,-9576.555664,1600,265000
21078,-1063.268677,-9346.327148,23433,265000
21079,295.8488159,-10901.84863,26259,265000
21080,1377.783569,-11251.8457,8397,265000
21081,794.3129272,-11036.91016,34148,265000
21082,100.2679901,-7968.114258,5591,265000
21083,626.0430908,-12069.59082,24216,265000
21084,-17389.97656,-10362.32227,6920,265000
21085,1656.986572,-11227.80957,21055,265000
21086,-398.7127991,-10000.89844,43996,265000
21087,390.7784729,-9589.808594,30935,265000
21088,-4612.047852,-10600.86133,38701,265006
21089,-766.3092651,-10625.99512,31927,265000
21090,1192.604126,-10982.7998,38701,265000
21091,40.16350174,-8613.663086,15286,265000
21092,-395.6399536,-7856.289063,26998,265006
21093,-1087.81665,-9417.154297,1485,265000
21094,-717.192749,-9504.716797,26998,265000
21095,-695.5247803,-8871.430664,22571,265000
21096,-1228.276855,-8802.070313,21861,265000
21097,-51.09065628,-12262.87305,32491,265000
21098,-475.1349182,-10686.18457,34931,265000
21099,-2571.763184,-9375.34375,974,265000
21100,35.27494049,-8017.352051,20959,265000
21101,877.6809082,-10592.09863,13652,265000
21102,-459.4902039,-11440.13379,30082,265000
21103,-1146.767578,-10590.5918,32254,265000
21104,154.0704803,-11270.81348,12789,265000
21105,-2075.967285,-10264.04297,19276,265000
21106,6676.206543,9342.464844,42686,265003
21107,5469.098633,10917.76953,42788,265003
21108,-968.5843506,-9068.268555,20185,265000
21109,-986.2232056,-10104.39844,20176,265000
21110,1590.733398,-9641.664063,12746,265000
21111,1835.666626,-9133.405273,15355,265000
21112,194.8272247,-10587.64355,31456,265000
21113,-6179.387695,-9926.241211,33810,265006
21114,-6593.518555,-10055.0166,33815,265000
21115,-995.2838135,-7356.888184,19784,265000
21116,-1042.413696,-7030.770996,19785,265000
21117,-829.3626099,-7566.851074,19786,265000
21118,-1191.280884,-6963.083984,19787,265000
21119,19454.94922,-2689.393799,19785,265005
21120,20003.2832,-2717.312744,19784,265005
21121,-2102.942383,-10762.87598,8160,265000
21122,25.10655212,-9103.936523,26432,265000
21123,-3992.519287,-9413.81543,18920,265005
21124,-4845.905273,-9353.586914,40170,265005
21125,-17595.67578,-9963.272461,20440,265000
21126,866.3858032,-9219.811523,27072,265000
21127,-890.5,-8407.207031,34464,265000
21128,-1207.090088,-8578.436523,21085,265000
21129,-984.6896362,-8696.532227,21373,265000
21130,-206.5483398,-7274.061035,5729,265000
21131,54.52827454,-7916.971191,40797,265000
21132,-20.38654137,-9324.614258,19198,265000
21133,1190.478516,-11849.17969,25281,265000
21134,-836.3054199,-8922.5,30162,265000
21135,-844.0254517,-8671.411133,30163,265000
21136,-841.9254761,-10357.66211,30250,265000
21137,125.6371307,-10441.3623,30084,265000
21138,920.3587646,-10738.77344,35480,265000
21139,-142.2826385,-10514.27734,13962,265000
21140,658.2628174,-12547.54395,44171,265000
21141,75.37840271,-10339.80859,17688,265000
21142,1432.492798,-9570.240234,14380,265000
21143,654.4835815,-11540.49219,33477,265000
21144,326.1023254,-11383.79004,874,265000
21145,-533.8301392,-9931.990234,14503,265000
21146,1767.474731,-8986.973633,16247,265000
21147,167.5683899,-9593.610352,8106,265000
21148,1165.858032,-9802.765625,31096,265000
21149,-5770.090332,-8499.53418,17579,265005
21150,-4630.314453,-8444.438477,13969,265005
21151,-6065.887207,-8514.151367,287,265005
21152,597.8495483,-9145.798828,38650,265000
21153,-771.3964844,-9510.831055,30292,265000
21154,1151.200439,-10110.8457,37705,265000
21155,491.1291809,-9483.210938,26959,265000
21156,1765.7323,-10108.09668,7981,265000
21157,-1007.719727,-8855.176758,12937,265000
21158,-806.2444458,-8680.428711,12947,265000
21159,-1120.576172,-8480.318359,12949,265000
21160,-101.4128876,-11363.23438,26760,265000
21161,-546.8790283,-9185.948242,29838,265000
21162,-463.6109619,-10525.87012,14894,265000
21163,-137.0798492,-10073.05469,15884,265000
21164,-551.9326172,-10214.78613,15886,265000
21165,-732.6427002,-10293.30566,15887,265000
21166,122.7393112,-11114.12793,29596,265000
21167,-1141.64917,-11456.61133,29595,265000
21168,-1180.690552,-10549.81152,29594,265000
21169,-1034.848022,-9336.333984,21496,265000
21170,-408.59729,-10066.72363,17817,265000
21171,-119.9696503,-11410.28125,21125,265000
21172,-875.3554687,-9211.691406,23434,265000
21173,-692.1740723,-8758.148438,41364,265000
21174,-1314.306641,-8731.383789,31884,265000
21175,-942.364624,-8368.663086,22914,265000
21176,338.6092834,-9892.5,38932,265000
21177,-28.79648972,-9864.222656,38924,265000
21178,-25.70531654,-9457.009766,38934,265000
21179,261.1983032,-9612.419922,30021,265000
21180,-667.6680908,-10601.25879,24724,265000
21181,33.65093994,-10932.18945,118,265000
21182,-952.5450439,-10332.96094,19203,265000
21183,-3159.318604,-11838.4248,27936,265000
21184,-3602.362793,-12292.37988,27939,265000
21185,-730.734314,-10266.21875,559,265000
21186,-140.0128326,-9597.745117,15722,265000
21187,3136.626953,-9915.762695,25369,265000
21188,3740.09375,-10110.83594,25371,265005
21189,1606.915771,-9354.485352,25368,265000
21190,-1127.731323,-10503.375,14808,265000
21191,-2308.051514,-10205.19629,21893,265000
21192,-923.8998413,-9043.948242,21892,265000
21193,-2171.286133,-10468.17188,21895,265000
21194,114.0355225,-10475.66113,5918,265000
21195,432.6976929,-10987.28125,13014,265000
21196,360.2196655,-7917.484375,29933,265000
21197,-1334.426392,-11038.93066,41236,265000
21198,-946.4140625,-10357.58398,19699,265000
21199,-105.8454056,-9661.739258,25789,265005
21200,-1510.325562,-8778.273438,25791,265005
21201,-881.3505249,-9070.204102,22606,265000
21202,1157.121338,-10803.07227,20136,265000
21203,-1221.17395,-8710.927734,20137,265000
21204,-801.3565674,-9846.908203,33519,265000
21205,801.725647,-11223.68945,30075,265000
21206,887.1651001,-11262.49707,30076,265000
21207,1608.939453,-9704.18457,26663,265000
21208,277.9598694,-7969.333008,5870,265000
21209,-395.5437012,-8250.581055,5871,265000
21210,-850.7040405,-8938.911133,8155,265000
21211,-1083.909546,-9386.492188,660,265000
21212,-265.5415039,-8850.34375,18948,265000
21213,-2055.730225,-10301.11035,34070,265000
21214,-2218.965576,-10555.12402,8152,265000
21215,642.7319946,-7922.081055,40617,265000
21216,-1116.649902,-9765.515625,23963,265000
21217,-280.1210632,-9656.768555,12762,265000
21218,250.8184357,-8299.037109,16011,265000
21219,-1403.261353,-9943.764648,15162,265000
21220,1727.447754,-10493.78906,26330,265000
21221,-188.4763489,-7749.981445,35343,265000
21222,379.1697693,-11947.25488,41247,265000
21223,-455.1589966,-7947.578613,20192,265000
21224,-1248.036255,-10379.03125,26683,265000
21225,1171.598511,-10246.41211,26684,265000
21226,-735.2919922,-9586.655273,43449,265000
21227,-1440.463135,-8541.852539,32619,265000
21228,331.8200378,-8828.066406,26083,265000
21229,319.7428894,-9619.368164,19382,265000
21230,-56.8178215,-8173.709473,6080,265000
21231,-866.2252808,-8660.231445,22175,265000
21232,-2013.214966,-9420.02832,26687,265000
21233,187.7341461,-9589.001953,41070,265000
21234,776.0264282,-10848.40625,38735,265000
21235,538.3982544,-11420.69922,31506,265000
21236,1148.855225,-9950.400391,26308,265000
21237,-413.3762817,-8132.940918,37808,265000
21238,-211.9752197,-9075.017578,37805,265000
21239,-997.4639893,-10233.43457,37809,265000
21240,-1809.763306,-10060.51953,19277,265000
21241,-1352.472046,-8844.991211,22915,265000
21242,-503.7350769,-8805.143555,20174,265000
21243,-57.48897934,-7923.905762,41190,265000
21244,-257.8011169,-8696.851563,1493,265000
21245,152.0249176,-8649.620117,1494,265000
21246,1064.630859,-9298.21875,30177,265000
21247,1945.69165,-9092.366211,7724,265000
21248,-1815.354858,-10571.44629,23593,265000
21249,851.8077393,-10948.87305,39741,265000
21250,2814.781982,-13773.81934,24029,265000
21251,3059.522461,-14283.01855,33776,265000
21252,2156.093262,-12434.7666,33775,265000
21253,-2010.559692,-11340.01172,20967,265005
21254,-1939.793091,-10642.21973,13278,265000
21255,-1589.613647,-10319.09766,13290,265000
21256,-1638.328247,-10747.52539,13282,265000
21257,-1385.791626,-10778.49219,7996,265000
21258,-2230.977051,-11908.48633,14090,265000
21259,589.869812,-12398.84668,26479,265000
21260,375.2602539,-12376.89746,38689,265000
21261,-589.8743286,-8930.538086,16356,265000
21262,-1324.894043,-9316.780273,32101,265000
21263,-49.0696373,-7998.925781,21274,265000
21264,101.1769257,-8312.100586,33726,265000
21265,825.9498291,-10182.19336,37452,265000
21266,1139.588013,-10688.31445,8386,265000
21267,1435.88855,-9697.674805,19046,265000
21268,-1052.259399,-9025.313477,29713,265000
21269,1832.227295,-10407.8457,26993,265000
21270,1459.21582,-10933.9082,40107,265000
21271,855.1079712,-11407.50977,5840,265000
21272,779.3845215,-11705.5957,1816,265000
21273,1055.888062,-12443.23145,40056,265000
21274,1081.789307,-10655.7373,38003,265000
21275,-303.3683167,-9372.123047,23056,265000
21276,429.0987244,-9628.295898,26186,265000
21277,10.9436655,-9379.674805,22120,265000
21278,845.7926025,-12033.12695,32322,265000
21279,-273.1639404,-9851.572266,33170,265000
21280,-491.8032532,-10508.12695,33171,265000
21281,-2933.726074,-9362.383789,33172,265005
21282,-620.244812,-8289.533203,37891,265000
21283,-278.8925171,-8189.369141,37888,265000
21284,-465.7817078,-8427.271484,41186,265000
21285,696.204895,-10857.41504,6136,265000
21286,1521.644287,-11826.84863,38467,265000
21287,-1531.085449,-9515.863281,38159,265000
21288,-1066.91394,-8320.320313,37877,265000
21289,-643.0996704,-8163.512695,41196,265000
21290,-1117.846069,-8169.226563,37878,265000
21291,413.7567444,-8673.045898,25701,265000
21292,512.6704712,-8050.407715,13161,265000
21293,1174.129395,-9311.105469,40650,265000
21294,1903.220825,-10339.04395,13017,265000
21295,488.1165771,-11738.64941,22791,265000
21296,-688.3447876,-8645.908203,7466,265000
21297,5645.100098,11360.35156,16136,265003
21298,413.3467102,-10778.59863,7847,265000
21299,-913.3557739,-10217.0459,28017,265000
21300,-1059.027832,-8352.870117,37270,265000
21301,-2572.624268,-8987.398438,831,265000
21302,1045.316284,-10377.49805,12896,265000
21303,-12.21839905,-11279.15137,5321,265000
21304,-54.45604324,-8937.180664,7890,265000
21305,-536.9248047,-10251.45703,31632,265000
21306,469.1092529,-10125.63281,22055,265000
21307,-308.3727112,-9828.834961,39858,265000
21308,-876.4102173,-10201.97656,25720,265000
21309,-1042.79541,-9402.826172,23945,265000
21310,-106.21492,-9319.046875,37382,265000
21311,435.4789124,-9337.708984,14833,265000
21312,-1941.708618,-10399.78125,29802,265000
21313,-1672.28064,-9043.977539,14805,265000
21314,-727.0496216,-9034.104492,14802,265000
21315,1737.67041,-9167.506836,26927,265000
21316,7105.291504,13530.94141,900,265003
21317,5016.525391,11491.61523,21533,265003
21318,6920.44873,12480.34863,6421,265003
21319,4805.589355,12368.62402,34388,265003
21320,5898.819824,11433.31152,24195,265003
21321,5925.344727,11234.32422,17988,265003
21322,6889.370605,12294.96777,25055,265003
21323,5833.097168,10024.62012,44360,265003
21324,4996.059082,8911.62793,40815,265003
21325,5537.770996,13357.72656,17623,265003
21326,5996.021484,12352.8125,15632,265003
21327,5194.290527,10293.94043,22779,265003
21328,6501.904785,11383.76758,43164,265003
21329,5855.197754,12156.71094,42469,265003
21330,6796.038086,12864.03223,43336,265003
21331,5624.414551,12819.88965,42715,265003
21332,6727.578125,11602.2959,43101,265003
21333,6216.486328,11764.28711,42605,265003
21334,6451.385254,11346.10645,43320,265003
21335,44.8821907,-8682.758789,26867,265000
21336,-2758.348389,-10675.73535,37300,265000
21337,-2549.157227,-10692.66504,37301,265000
21338,446.9682312,-10766.17773,30840,265000
21339,-281.9443054,-10368.36035,25755,265000
21340,-546.8643799,-11069.86914,21501,265000
21341,-699.0313721,-10123.18066,30966,265000
21342,1302.563599,-4414.688965,8552,265000
21343,5536.177246,10801.98926,26798,265003
21344,-1756.571655,-9225.725586,18633,265000
21345,-986.1367798,-8521.920898,18630,265000
21346,-906.2011108,-9560.143555,35129,265000
21347,-764.2230835,-9791.632813,1603,265000
21348,-3249.207031,-10739.44141,21837,265000
21349,-2638.097656,-10374.14648,21836,265000
21350,-863.3153687,-8222.530273,18271,265000
21351,-376.0293274,-8776.536133,29700,265000
21352,1338.748657,-9063.176758,18363,265000
21353,9.9888134,-8960.572266,1082,265000
21354,-519.0404663,-8565.449219,18629,265000
21355,-976.9285278,-8519.447266,29687,265000
21356,-3064.590332,-8820.108398,642,265000
21357,332.7567139,-10546.87305,39793,265000
21358,1955.293823,-10279.49316,38198,265000
21359,2738.477051,-10665.65039,38196,265000
21360,5766.278809,12059.00977,20427,265003
21361,-580.3738403,-9787.361328,39861,265000
21362,-1545.794556,-9630.541016,33176,265000
21363,79.35281372,-8172.10498,12712,265000
21364,1666.715576,-9595.392578,18134,265000
21365,-471.9966431,-9510.573242,27564,265000
21366,-1781.116699,-10082.16797,6392,265000
21367,-694.8588867,-8976.734375,28083,265000
21368,-559.6109009,-9688.673828,33172,265000
21369,-661.9974365,-8766.639648,26044,265000
21370,1178.375122,-11846.68945,33636,265000
21371,-726.4866333,-9354.349609,24602,265000
21372,143.6363678,-8920.548828,16753,265000
21373,125.8997192,-9399.994141,17030,265000
21374,924.3312378,-9336.594727,20088,265000
21375,1328.295166,-10513.14551,20148,265000
21376,1939.146606,-8711.619141,41710,265000
21377,1617.11145,-8328.856445,15043,265000
21378,-5577.708496,-7041.120117,33874,265005
21379,-5830.972168,-6994.108398,19045,265005
21380,-1650.001587,-11556.99414,14103,265000
21381,-2050.852051,-11408.96777,28717,265000
21382,-1354.557861,-10175.43066,14100,265000
21383,-110.6136017,-11977.32227,14091,265000
21384,766.243042,-8754.470703,8153,265000
21385,-10786.67285,16834.79102,13295,265005
21386,2355.95752,-9308.875977,16117,265000
21387,1509.071289,-9382.020508,16248,265000
21388,-153.7796631,-9383.43457,7736,265000
21389,-4007.122559,-9212.837891,24767,265005
21390,-4064.372559,-9028.217773,5921,265005
21391,1077.686279,-11162.96875,5921,265000
21392,-1443.342041,-9319.15332,19495,265000
21393,-520.7190552,-8898.026367,16250,265000
21394,-385.6579285,-7855.333984,7695,265000
21395,-454.32901,-8395.261719,7696,265000
21396,277.9885864,-9801.104492,16232,265000
21397,-1834.50647,-9942.388672,16276,265000
21398,-103.0726089,-9109.239258,12838,265000
21399,2114.888428,-10416.32812,24179,265000
21400,-424.8917847,-10257.70898,18584,265000
21401,175.3280792,-10037.52734,21506,265000
21402,-1287.176147,-8073.188965,25438,265000
21403,883.5147705,-9344.264648,15600,265000
21404,2048.866699,-9036.77832,15605,265000
21405,699.8334961,-11649.44434,31848,265000
21406,842.7786255,-11531.41504,38118,265000
21407,1572.216064,-9888.359375,31099,265000
21408,-701.2711182,-10331.67773,23386,265000
21409,1206.285767,-9861.145508,22136,265000
21410,-900.6081543,-10596.19434,18243,265000
21411,-4262.17041,-9848.045898,32536,265005
21412,-3721.501709,-9661.801758,23744,265005
21413,-4596.682129,-9252.619141,32537,265005
21414,1102.582642,-9737.082031,32537,265000
21415,623.5780029,-11734.13867,24765,265000
21416,-5304.411621,-10280.06152,16250,265006
21417,-5515.243164,-10554.99609,16251,265006
21418,-359.8916321,-10654.61621,21036,265000
21419,-2868.462158,-8096.075195,20651,265005
21420,-2832.171631,-8379.9375,40367,265005
21421,625.1983643,-12182.08105,15587,265000
21422,5865.848145,9776.990234,37988,265003
21423,838.0563965,-11140.88574,29632,265000
21424,-613.2174072,-11401.11816,37207,265000
21425,1176.008667,-11009.24316,24537,265000
21426,736.1178589,-11161.43848,15553,265000
21427,1172.060425,-11313.41016,15554,265000
21428,-455.4442139,-9833.452148,41796,265000
21429,1031.615356,-11357.01758,15555,265000
21430,-1064.125244,-9889.494141,8136,265000
21431,-975.9249878,-8504.444336,580,265000
21432,-1410.215942,-9658.753906,12718,265000
21433,689.111145,-8708.466797,33527,265000
21434,302.9355164,-9097.800781,37944,265000
21435,48.07237244,-8969.232422,33533,265000
21436,-1954.46582,-9757.876953,21867,265000
21437,-751.9075928,-9375.797852,25960,265000
21438,-1344.382446,-10402.42383,18560,265000
21439,-447.4180603,-9781.438477,21102,265000
21440,-547.3786621,-9644.717773,31627,265000
21441,-1125.544434,-9361.038086,15095,265000
21442,-1570.481079,-11840.59766,34275,265000
21443,-1129.848389,-9088.767578,26195,265000
21444,750.5931396,-11657.19629,27792,265000
21445,-3157.601074,-8024.153809,25673,265005
21446,858.9901123,-11327.81934,1822,265000
21447,1098.411865,-11692.66602,37934,265000
21448,594.9595947,-11635.17773,33629,265000
21449,365.8300476,-9260.469727,26525,265000
21450,27.50813103,-9974.741211,39867,265000
21451,-967.0118408,-10413.03027,25654,265000
21452,-77.82683563,-9348.582031,17045,265000
21453,36.11468887,-9318.478516,19661,265000
21454,-1234.018311,-8165.318359,39586,265000
21455,-722.4883423,-8212.558594,39571,265000
21456,-766.036438,-8378.124023,39569,265000
21457,1731.609375,-11023.90234,25567,265000
21458,1824.179321,-11105.01758,16096,265000
21459,1160.540527,-10165.28418,13900,265000
21460,942.9821777,-10786.15723,38006,265000
21461,1146.233643,-9890.797852,38005,265000
21462,1256.264893,-8751.8125,28162,265000
21463,1117.957886,-8840.814453,28196,265000
21464,-998.6428833,-10259.48633,37343,265000
21465,413.6965637,-8762.00293,24151,265000
21466,-1129.479492,-10306.06348,546,265000
21467,-1554.578247,-10245.56934,41251,265000
21468,-483.459259,-10593.35156,37718,265000
21469,1378.390015,-10163.4873,7839,265000
21470,742.5665283,-10599.47559,39697,265000
21471,-1597.883667,-10551.58789,16668,265000
21472,-312.8719788,-9494.162109,15372,265000
21473,-986.2160034,-10961.85547,15373,265000
21474,-167.2376862,-9514.361328,15350,265000
21475,-338.8512268,-9524.522461,15351,265000
21476,-976.2358398,-10493.3125,22906,265000
21477,-402.1496582,-8900.730469,19927,265000
21478,1437.325317,-11286.8877,20011,265006
21479,407.8276367,-9695.091797,20011,265000
21480,1171.849609,-11069.03613,7382,265000
21481,-919.4660034,-10799.60352,30998,265000
21482,548.7669678,-10693.41699,35056,265000
21483,769.3051758,-9920.601563,35055,265000
21484,-182.0743713,-7502.328613,79,265000
21485,205.2284546,-9382.491211,38888,265000
21486,-1233.723267,-10614.35059,29684,265000
21487,-539.5183105,-10273.95508,19946,265000
21488,-1278.400513,-9459.519531,15698,265000
21489,-19120.75195,-6668.10791,34710,265000
21490,-19167.22656,-6689.300293,13117,265000
21491,357.6485901,-11318.03223,20235,265000
21492,-759.0516968,-7991.020996,34950,265000
21493,-559.9003296,-8341.069336,5466,265000
21494,-679.0632324,-8021.5625,29782,265000
21495,363.947937,-9356.089844,33714,265000
21496,796.1605835,-8874.799805,40635,265000
21497,498.3882751,-8922.462891,7529,265000
21498,-243.1297455,-8124.381836,8138,265000
21499,-1461.758301,-10256.45801,8100,265000
21500,920.9579468,-10681.16602,44236,265000
21501,-1238.023071,-9036.34082,7461,265000
21502,185.2553101,-9373.254883,25828,265000
21503,391.2387085,-7853.067871,7733,265000
21504,-2078.887207,-10547.91895,20686,265000
21505,41.75206375,-10703.57715,43900,265000
21506,-987.492981,-11109.0791,18511,265000
21507,1752.617798,-8220.956055,39880,265000
21508,-83.60030365,-8422.791016,13000,265000
21509,-216.0945435,-6916.708008,8531,265000
21510,-228.1594391,-9349.72168,17557,265000
21511,-48.97945023,-10185.3623,17384,265000
21512,27.25274277,-9256.904297,39196,265000
21513,-663.9083862,-9834.709961,23063,265000
21514,-1152.724731,-9658.816406,26634,265000
21515,-1112.942627,-9523.613281,19529,265000
21516,37.1622963,-9508.767578,30480,265000
21517,297.6761475,-9808.37793,976,265000
21518,-973.7623291,-10054.20605,975,265000
21519,964.0986938,-9187.84375,970,265000
21520,478.0032654,-9127.807617,31352,265000
21521,675.6263428,-11360.09766,22215,265000
21522,-44.07590866,-10955.38477,26283,265000
21523,1321.955566,-9043.53125,26470,265000
21524,-569.4517822,-7304.573242,34871,265000
21525,90.40148163,-9108.717773,24057,265000
21526,77.73094177,-9074.885742,24058,265000
21527,1272.405396,-9101.880859,27686,265000
21528,1133.719238,-9021.261719,15415,265000
21529,636.5157471,-9360.916016,15411,265000
21530,1172.322876,-12117.44336,34199,265000
21531,1292.647217,-11519.25488,34489,265000
21532,85.34125519,-8890.536133,479,265000
21533,-1212.72522,-10579.37793,30510,265000
21534,1373.319458,-8633.487305,25365,265000
21535,2357.987549,-7983.203125,33692,265000
21536,-995.7037354,-9973.731445,42608,265000
21537,1432.861206,-10221.97266,35470,265000
21538,-216.7272491,-8614.914063,7396,265000
21539,645.3109131,-10733.6875,20236,265000
21540,1160.896362,-10938.5918,19481,265000
21541,1622.593872,-11531.41211,38462,265000
21542,1409.935791,-11591.07227,38469,265000
21543,1373.603638,-11806.16602,38471,265000
21544,-185.7455597,-9321.607422,34742,265000
21545,1415.949585,-10401.87012,38466,265000
21546,1598.23291,-11336.88281,38004,265000
21547,1575.259644,-11900.26855,38465,265000
21548,1642.168579,-11300.5791,38449,265000
21549,1168.33728,-9923.669922,19620,265000
21550,-115.8459244,-9524.0,33524,265000
21551,161.2004852,-10483.16797,15764,265000
21552,315.1059875,-9380.574219,14982,265000
21553,-788.9524536,-8984.398438,19016,265000
21554,1136.362061,-9963.429688,24975,265000
21555,882.305603,-9409.799805,21184,265000
21556,867.3770142,-8640.40625,29776,265000
21557,-266.0639648,-8914.241211,5511,265000
21558,-252.8760071,-8628.859375,41206,265000
21559,1004.16449,-8595.802734,33876,265000
21560,104.8160172,-8298.430664,1765,265000
21561,1242.512939,-8886.413086,5503,265000
21562,738.4520264,-9491.517578,29094,265000
21563,-1880.773926,-10280.62207,8105,265000
21564,-689.6170654,-9998.291992,19743,265000
21565,-104.078125,-9784.791016,20636,265000
21566,1719.518311,-10931.32129,31741,265000
21567,-1449.152588,-9712.916992,652,265000
21568,1082.146973,-13419.29004,16132,265000
21569,885.8892822,-11873.68555,20371,265000
21570,1628.89563,-12515.52246,22890,265000
21571,1076.586548,-13420.02344,19356,265000
21572,1554.628784,-11605.70117,27452,265000
21573,1511.648437,-9455.911133,40592,265000
21574,-472.6555481,-9276.411133,31395,265000
21575,-1065.296631,-11270.1084,8369,265000
21576,-848.2314453,-11353.68262,6187,265000
21577,1677.24231,-11314.61914,30232,265000
21578,2765.87915,-7753.262695,1196,265000
21579,1897.589966,-8174.289063,1197,265000
21580,2771.022461,-7757.369141,1198,265000
21581,335.0008545,-11724.32715,38658,265000
21582,733.739563,-10927.31445,20141,265000
21583,1052.251709,-9759.233398,20126,265000
21584,-0.656647205,-9396.913086,7512,265000
21585,-1499.249634,-10489.7334,34373,265000
21586,230.2435455,-11586.99609,31967,265000
21587,785.2599487,-11195.95801,26279,265000
21588,621.1671143,-10923.00977,26276,265000
21589,-1184.884155,-10454.8457,27971,265000
21590,-1581.808105,-8339.5,15305,265000
21591,-1796.790894,-9627.157227,12991,265000
21592,1565.378906,-11250.44434,35133,265000
21593,1171.349609,-10556.97949,38423,265000
21594,-996.506897,-9284.847656,33259,265000
21595,1117.233276,-9593.869141,27220,265000
21596,36.56692886,-9579.842773,29351,265000
21597,1100.768799,-9071.791016,31420,265000
21598,-179.6182098,-8665.84375,25430,265000
21599,-1661.74353,-9903.101563,34351,265000
21600,-1535.764526,-8579.908203,28074,265000
21601,133.9362183,-9468.424805,27670,265000
21602,591.1544189,-11233.14063,15746,265000
21603,1458.26001,-11204.24902,30326,265000
21604,-375.4757385,-10959.48145,14000,265000
21605,-272.2885132,-10711.37012,7528,265000
21606,182.5471039,-8362.402344,37756,265000
21607,-196.4708405,-9998.435547,29638,265000
21608,548.7700195,-7858.631836,1738,265000
21609,-1318.313354,-8288.722656,24770,265000
21610,-631.956604,-8778.494141,18563,265000
21611,151.7069244,-9525.838867,973,265000
21612,355.2376404,-9507.139648,17994,265000
21613,-17365.49219,2490.866943,36623,265004
21614,-2389.462646,-8103.219238,579,265000
21615,-1714.812256,-11192.6709,22904,265000
21616,659.5510864,-10752.66309,14730,265000
21617,-742.2929077,-8253.333984,18183,265000
21618,3.839887619,-10871.12402,15997,265000
21619,61.82511902,-6623.828613,33429,265000
21620,423.0917358,-10931.73926,25199,265000
21621,-316.7922974,-11375.41016,25200,265000
21622,-1757.796875,-8879.495117,38210,265000
21623,-1129.788086,-8616.375,38214,265000
21624,-1023.341064,-10099.93164,25763,265000
21625,-1019.022034,-9376.203125,38211,265000
21626,-1490.909058,-8964.327148,38212,265000
21627,843.6700439,-9120.886719,27056,265000
21628,-977.9341431,-9335.870117,23957,265000
21629,1612.322021,-10049.18164,38592,265000
21630,488.4325867,-10484.23438,19821,265000
21631,1688.869629,-8637.680664,30624,265000
21632,1220.259277,-8955.927734,23731,265000
21633,1501.809326,-5459.515625,17639,265000
21634,1786.619019,-8418.134766,14115,265000
21635,1190.423218,-10649.80859,21793,265000
21636,905.4758301,-9894.569336,43848,265000
21637,1059.885742,-10949.80957,43847,265000
21638,1421.399658,-11633.28809,43912,265000
21639,348.0284424,-10429.99707,29569,265000
21640,144.5571594,-10014.3877,29667,265000
21641,-316.1826782,-10917.00391,15697,265000
21642,10.30617905,-11315.30566,41716,265000
21643,1344.416138,-10247.75195,19497,265000
21644,1396.607544,-10332.04883,19500,265000
21645,932.6851807,-9594.999023,19499,265000
21646,1481.217041,-10053.00879,30013,265000
21647,602.0794678,-10536.12109,19496,265000
21648,1487.213623,-11025.19629,6279,265000
21649,108.9725113,-11599.8623,24327,265000
21650,-42.65563965,-9280.907227,39683,265000
21651,1470.592041,-11275.19531,18323,265000
21652,1516.286499,-11176.50293,18324,265000
21653,1404.933838,-8189.915039,19492,265000
21654,-2391.977051,-9647.602539,29448,265005
21655,-7192.052246,-10742.99805,1677,265006
21656,-6803.080566,-11124.45898,38975,265006
21657,1077.193726,-11241.71973,21795,265000
21658,91.31016541,-9835.21875,20647,265000
21659,616.6992798,-11622.1416,5911,265000
21660,-2516.549072,-10030.62109,24936,265005
21661,1148.828735,-12634.04395,24935,265000
21662,-39.62234879,-11722.27637,12827,265000
21663,786.5630493,-9553.473633,34594,265000
21664,138.0618591,-10036.41895,8310,265000
21665,-967.1297607,-8043.762207,37876,265000
21666,-1887.870117,-10823.86133,19266,265000
21667,-2337.036133,-11181.83887,19267,265000
21668,17069.88477,-5090.42334,10974,265001
21669,15211.51953,-5203.84668,8658,265001
21670,16374.97559,-5549.924316,10986,265001
21671,16648.03516,-5420.963867,20282,265001
21672,17386.54883,-5662.475098,10993,265001
21673,14014.68359,-4030.555664,26305,265001
21674,15861.86426,-5026.505859,10990,265001
21675,17113.50781,-4734.859863,10992,265001
21676,15721.70898,-5722.128418,38549,265001
21677,17491.57031,-5026.945312,11004,265001
21678,15409.43164,-5631.081055,13607,265001
21679,15713.64453,-5000.963379,11002,265001
21680,17102.0293,-5656.264648,10979,265001
21681,15466.42676,-4494.45752,22524,265001
21682,16828.85547,-5317.234863,10122,265001
21683,16791.53906,-5773.200684,10989,265001
21684,15962.8457,-5345.430664,10980,265001
21685,15967.49902,-5368.987305,14042,265001
21686,15627.06348,-5184.921875,11140,265001
21687,16058.29492,-5658.906738,10995,265001
21688,16166.28125,-5506.552246,10982,265001
21689,17515.52734,-5911.621582,10975,265001
21690,16416.14648,-5052.332031,10998,265001
21691,17365.05469,-5386.199219,5298,265001
21692,13068.27246,-3667.321045,10217,265001
21693,15965.66211,-5355.178711,26638,265001
